"Sample    : fe_34677_8p",
"39",
"57",
"58",
"66",
"108",
"108",
"150",
"208",
"240",
"359",
"406",
"480",
"529",
"557",
"584",
"590",
"622",
"615",
"553",
"485",
"437",
"369",
"296",
"246",
"199",
"154",
"82",
"97",
"62",
"62",
"48",
"40",
"45",
"39",
"48",
"36",
"38",
"42",
"43",
"50",
"48",
"73",
"60",
"75",
"65",
"78",
"94",
"81",
"100",
"82",
"90",
"95",
"62",
"62",
"54",
"54",
"34",
"36",
"26",
"37",
"33",
"19",
"12",
"25",
"23",
"25",
"24",
"19",
"10",
"26",
"24",
"23",
"19",
"25",
"21",
"25",
"31",
"26",
"22",
"26",
"19",
"36",
"29",
"37",
"34",
"48",
"32",
"40",
"32",
"32",
"33",
"31",
"30",
"43",
"44",
"36",
"48",
"53",
"59",
"48",
"67",
"80",
"68",
"94",
"97",
"98",
"114",
"130",
"125",
"138",
"178",
"147",
"147",
"170",
"159",
"146",
"120",
"108",
"101",
"79",
"98",
"70",
"61",
"42",
"46",
"37",
"34",
"27",
"23",
"40",
"42",
"41",
"36",
"40",
"35",
"34",
"39",
"42",
"36",
"37",
"34",
"49",
"38",
"30",
"36",
"34",
"35",
"35",
"37",
"42",
"31",
"37",
"46",
"35",
"37",
"50",
"36",
"57",
"37",
"40",
"40",
"32",
"32",
"45",
"48",
"62",
"62",
"50",
"61",
"48",
"61",
"66",
"50",
"68",
"58",
"64",
"58",
"58",
"66",
"77",
"83",
"69",
"81",
"90",
"83",
"68",
"88",
"70",
"79",
"97",
"60",
"89",
"71",
"85",
"67",
"71",
"69",
"65",
"61",
"69",
"66",
"61",
"55",
"66",
"48",
"61",
"61",
"47",
"61",
"67",
"59",
"53",
"59",
"68",
"66",
"56",
"62",
"50",
"43",
"62",
"59",
"64",
"53",
"46",
"68",
"57",
"61",
"78",
"56",
"73",
"49",
"55",
"75",
"71",
"84",
"70",
"78",
"86",
"91",
"85",
"90",
"67",
"81",
"89",
"97",
"93",
"80",
"85",
"99",
"110",
"98",
"114",
"127",
"125",
"103",
"126",
"142",
"161",
"127",
"153",
"143",
"163",
"162",
"226",
"233",
"280",
"322",
"473",
"567",
"888",
"1185",
"1643",
"2314",
"3271",
"4132",
"5778",
"7481",
"9916",
"11776",
"14844",
"17842",
"21008",
"23113",
"28282",
"28655",
"32032",
"31965",
"34108",
"33263",
"33355",
"30460",
"29699",
"26312",
"24424",
"19899",
"17771",
"14588",
"12289",
"9420",
"7645",
"5585",
"4441",
"3162",
"2267",
"1669",
"1122",
"775",
"620",
"408",
"309",
"215",
"200",
"166",
"159",
"118",
"128",
"124",
"160",
"119",
"137",
"114",
"130",
"141",
"124",
"130",
"145",
"132",
"160",
"120",
"146",
"172",
"175",
"188",
"249",
"294",
"337",
"343",
"442",
"562",
"690",
"819",
"1048",
"1273",
"1526",
"1796",
"2187",
"2424",
"2940",
"3343",
"3635",
"3755",
"4127",
"4105",
"4443",
"4076",
"4238",
"3950",
"3853",
"3501",
"3139",
"2744",
"2439",
"1969",
"1753",
"1381",
"1085",
"861",
"709",
"568",
"423",
"323",
"224",
"185",
"130",
"121",
"91",
"70",
"88",
"61",
"64",
"56",
"66",
"63",
"51",
"57",
"67",
"55",
"56",
"59",
"61",
"50",
"61",
"65",
"59",
"69",
"53",
"62",
"63",
"49",
"49",
"60",
"47",
"48",
"61",
"74",
"51",
"46",
"73",
"65",
"48",
"54",
"53",
"63",
"55",
"46",
"50",
"61",
"51",
"61",
"61",
"49",
"56",
"42",
"49",
"65",
"78",
"55",
"71",
"66",
"75",
"67",
"68",
"66",
"48",
"53",
"67",
"66",
"71",
"57",
"50",
"69",
"77",
"72",
"76",
"56",
"71",
"76",
"71",
"71",
"80",
"81",
"67",
"89",
"84",
"78",
"96",
"75",
"76",
"63",
"76",
"56",
"63",
"64",
"54",
"49",
"63",
"46",
"45",
"55",
"57",
"55",
"55",
"62",
"62",
"39",
"55",
"77",
"77",
"47",
"62",
"62",
"49",
"65",
"56",
"67",
"67",
"58",
"58",
"60",
"49",
"59",
"43",
"51",
"62",
"48",
"58",
"54",
"72",
"42",
"63",
"74",
"68",
"77",
"93",
"69",
"70",
"72",
"69",
"101",
"102",
"76",
"81",
"74",
"88",
"97",
"75",
"82",
"88",
"63",
"77",
"73",
"97",
"77",
"54",
"55",
"72",
"56",
"64",
"66",
"55",
"60",
"53",
"57",
"45",
"48",
"79",
"39",
"60",
"60",
"47",
"63",
"61",
"68",
"48",
"40",
"62",
"47",
"50",
"56",
"54",
"54",
"45",
"48",
"53",
"66",
"53",
"42",
"54",
"41",
"53",
"45",
"51",
"54",
"42",
"53",
"54",
"63",
"42",
"46",
"45",
"44",
"53",
"54",
"50",
"48",
"43",
"37",
"49",
"54",
"54",
"42",
"60",
"56",
"46",
"38",
"54",
"41",
"45",
"59",
"47",
"42",
"66",
"55",
"30",
"55",
"50",
"55",
"57",
"61",
"42",
"55",
"56",
"63",
"54",
"68",
"46",
"51",
"56",
"57",
"56",
"55",
"55",
"46",
"56",
"56",
"66",
"67",
"48",
"61",
"53",
"45",
"53",
"73",
"46",
"59",
"63",
"66",
"53",
"66",
"54",
"65",
"57",
"51",
"66",
"49",
"60",
"51",
"57",
"48",
"57",
"60",
"61",
"51",
"59",
"65",
"69",
"55",
"43",
"56",
"75",
"56",
"47",
"67",
"61",
"48",
"63",
"58",
"58",
"55",
"50",
"60",
"50",
"64",
"59",
"48",
"48",
"62",
"58",
"64",
"60",
"54",
"57",
"57",
"56",
"50",
"51",
"45",
"57",
"44",
"56",
"59",
"53",
"48",
"59",
"48",
"54",
"47",
"60",
"51",
"45",
"55",
"51",
"47",
"66",
"42",
"63",
"43",
"61",
"55",
"41",
"55",
"67",
"56",
"59",
"48",
"65",
"58",
"47",
"50",
"47",
"47",
"47",
"47",
"56",
"46",
"43",
"51",
"57",
"53",
"36",
"45",
"61",
"53",
"50",
"51",
"56",
"39",
"42",
"50",
"50",
"47",
"51",
"46",
"45",
"56",
"49",
"49",
"73",
"45",
"55",
"45",
"41",
"40",
"48",
"41",
"69",
"55",
"54",
"55",
"54",
"35",
"50",
"49",
"46",
"53",
"53",
"49",
"47",
"53",
"46",
"63",
"53",
"40",
"47",
"40",
"48",
"56",
"39",
"51",
"40",
"50",
"56",
"45",
"46",
"46",
"62",
"66",
"48",
"38",
"43",
"62",
"60",
"47",
"65",
"64",
"54",
"44",
"55",
"48",
"59",
"43",
"48",
"54",
"39",
"47",
"50",
"54",
"65",
"48",
"46",
"37",
"51",
"55",
"48",
"51",
"43",
"49",
"49",
"48",
"53",
"43",
"50",
"38",
"47",
"49",
"36",
"62",
"48",
"48",
"50",
"56",
"47",
"50",
"40",
"34",
"41",
"48",
"56",
"48",
"50",
"46",
"45",
"42",
"45",
"39",
"45",
"43",
"54",
"37",
"37",
"51",
"41",
"32",
"51",
"48",
"37",
"45",
"54",
"43",
"64",
"34",
"42",
"42",
"55",
"56",
"49",
"34",
"53",
"48",
"40",
"56",
"31",
"50",
"44",
"49",
"56",
"45",
"53",
"43",
"49",
"46",
"42",
"42",
"33",
"48",
"43",
"42",
"46",
"38",
"44",
"33",
"56",
"44",
"60",
"53",
"57",
"54",
"57",
"61",
"45",
"33",
"43",
"43",
"58",
"31",
"39",
"36",
"49",
"44",
"38",
"49",
"43",
"44",
"39",
"54",
"44",
"45",
"59",
"49",
"47",
"55",
"45",
"60",
"49",
"62",
"54",
"62",
"62",
"66",
"82",
"70",
"65",
"74",
"86",
"73",
"82",
"82",
"75",
"81",
"99",
"100",
"77",
"82",
"93",
"83",
"89",
"93",
"106",
"83",
"71",
"75",
"72",
"68",
"71",
"67",
"72",
"50",
"69",
"68",
"43",
"38",
"65",
"39",
"57",
"45",
"47",
"47",
"41",
"47",
"37",
"34",
"41",
"43",
"51",
"44",
"46",
"34",
"45",
"39",
"49",
"38",
"55",
"42",
"56",
"43",
"44",
"44",
"54",
"54",
"51",
"48",
"41",
"51",
"42",
"53",
"49",
"43",
"45",
"50",
"64",
"45",
"55",
"64",
"51",
"60",
"45",
"55",
"56",
"55",
"51",
"55",
"56",
"50",
"53",
"64",
"59",
"60",
"60",
"58",
"62",
"48",
"57",
"54",
"47",
"45",
"48",
"50",
"47",
"38",
"47",
"49",
"38",
"38",
"57",
"53",
"50",
"36",
"38",
"40",
"45",
"36",
"39",
"40",
"44",
"40",
"25",
"46",
"35",
"46",
"51",
"29",
"31",
"39",
"35",
"35",
"45",
"42",
"49",
"50",
"33",
"29",
"36",
"43",
"38",
"36",
"49",
"43",
"46",
"31",
"35",
"42",
"46",
"37",
"57",
"35",
"46",
"49",
"36",
"38",
"48",
"37",
"31",
"39",
"43",
"37",
"36",
"36",
"31",
"31",
"36",
"42",
"38",
"33",
"22",
"48",
"46",
"43",
"29",
"32",
"32",
"41",
"35",
"32",
"40",
"31",
"42",
"31",
"43",
"40",
"38",
"23",
"34",
"28",
"31",
"44",
"30",
"41",
"39",
"33",
"34",
"29",
"41",
"45",
"41",
"38",
"37",
"32",
"39",
"33",
"43",
"43",
"34",
"32",
"45",
"37",
"28",
"41",
"36",
"36",
"35",
"36",
"47",
"40",
"46",
"40",
"38",
"45",
"30",
"32",
"32",
"38",
"53",
"30",
"37",
"33",
"34",
"32",
"37",
"32",
"48",
"43",
"36",
"31",
"45",
"39",
"37",
"42",
"40",
"36",
"40",
"33",
"43",
"43",
"40",
"42",
"39",
"37",
"42",
"39",
"41",
"40",
"48",
"33",
"45",
"45",
"40",
"41",
"31",
"35",
"24",
"36",
"26",
"27",
"44",
"43",
"37",
"30",
"32",
"39",
"48",
"36",
"27",
"47",
"39",
"42",
"41",
"27",
"46",
"31",
"31",
"32",
"33",
"34",
"24",
"43",
"41",
"33",
"35",
"38",
"34",
"37",
"31",
"39",
"36",
"37",
"35",
"28",
"37",
"33",
"39",
"44",
"30",
"34",
"50",
"30",
"34",
"27",
"40",
"36",
"41",
"26",
"30",
"29",
"43",
"34",
"39",
"27",
"37",
"28",
"41",
"41",
"39",
"34",
"27",
"34",
"35",
"30",
"44",
"31",
"39",
"47",
"30",
"36",
"37",
"28",
"46",
"35",
"37",
"31",
"30",
"31",
"27",
"25",
"40",
"31",
"43",
"29",
"40",
"36",
"26",
"33",
"29",
"32",
"38",
"44",
"26",
"29",
"30",
"30",
"22",
"25",
"31",
"34",
"32",
"33",
"34",
"24",
"36",
"30",
"41",
"29",
"43",
"30",
"31",
"35",
"28",
"48",
"31",
"28",
"36",
"39",
"34",
"35",
"32",
"45",
"34",
"41",
"42",
"35",
"29",
"27",
"34",
"34",
"36",
"31",
"38",
"45",
"39",
"23",
"31",
"30",
"31",
"25",
"26",
"30",
"38",
"29",
"39",
"33",
"26",
"33",
"25",
"30",
"36",
"35",
"32",
"37",
"32",
"27",
"28",
"43",
"31",
"38",
"35",
"36",
"24",
"32",
"24",
"26",
"29",
"31",
"34",
"36",
"25",
"25",
"31",
"29",
"19",
"31",
"31",
"34",
"31",
"32",
"27",
"27",
"30",
"23",
"29",
"20",
"36",
"26",
"44",
"41",
"39",
"22",
"27",
"28",
"38",
"38",
"27",
"36",
"32",
"44",
"32",
"42",
"30",
"29",
"27",
"29",
"29",
"27",
"21",
"42",
"25",
"37",
"46",
"41",
"26",
"30",
"34",
"41",
"33",
"32",
"37",
"38",
"37",
"24",
"25",
"34",
"34",
"26",
"26",
"25",
"40",
"30",
"36",
"42",
"31",
"35",
"34",
"27",
"41",
"36",
"37",
"28",
"26",
"25",
"39",
"36",
"28",
"26",
"28",
"39",
"29",
"27",
"25",
"28",
"33",
"27",
"34",
"26",
"30",
"37",
"26",
"27",
"32",
"32",
"35",
"34",
"28",
"25",
"35",
"29",
"36",
"27",
"40",
"32",
"31",
"40",
"36",
"35",
"28",
"39",
"28",
"31",
"30",
"41",
"36",
"38",
"36",
"36",
"48",
"26",
"41",
"29",
"42",
"40",
"31",
"34",
"37",
"35",
"32",
"40",
"38",
"21",
"39",
"32",
"38",
"37",
"35",
"37",
"35",
"36",
"39",
"48",
"45",
"37",
"36",
"33",
"43",
"51",
"40",
"53",
"40",
"50",
"41",
"45",
"42",
"50",
"43",
"45",
"46",
"39",
"47",
"48",
"54",
"57",
"58",
"44",
"54",
"64",
"61",
"63",
"64",
"58",
"67",
"73",
"69",
"60",
"96",
"75",
"73",
"83",
"91",
"79",
"67",
"97",
"96",
"98",
"99",
"116",
"113",
"113",
"123",
"138",
"141",
"146",
"123",
"159",
"155",
"133",
"158",
"164",
"164",
"163",
"150",
"189",
"183",
"209",
"196",
"209",
"208",
"199",
"222",
"212",
"244",
"218",
"220",
"219",
"252",
"217",
"215",
"229",
"205",
"222",
"231",
"196",
"226",
"220",
"218",
"225",
"180",
"211",
"188",
"156",
"201",
"173",
"189",
"178",
"162",
"171",
"174",
"167",
"174",
"165",
"149",
"127",
"146",
"130",
"130",
"117",
"116",
"118",
"106",
"120",
"106",
"72",
"90",
"112",
"84",
"89",
"75",
"78",
"83",
"72",
"85",
"76",
"61",
"68",
"66",
"68",
"44",
"58",
"59",
"40",
"56",
"62",
"57",
"53",
"44",
"41",
"58",
"44",
"54",
"45",
"43",
"43",
"39",
"55",
"54",
"55",
"56",
"54",
"54",
"66",
"64",
"71",
"65",
"76",
"74",
"79",
"79",
"75",
"82",
"83",
"79",
"92",
"113",
"93",
"100",
"125",
"118",
"119",
"116",
"116",
"115",
"92",
"97",
"102",
"102",
"101",
"98",
"99",
"83",
"81",
"70",
"81",
"55",
"68",
"66",
"67",
"58",
"50",
"44",
"61",
"44",
"26",
"38",
"35",
"30",
"33",
"15411",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Fe, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.02     0.016",
"                      CaKa         3.72     0.194",
"                      CaKb         4.03     0.024",
"                      FeKaESC      4.69     0.046",
"                      FeKa         6.44    12.754",
"                      FeKb         7.10     1.620",
"                      FeKaSUM     12.93     0.026",
"                      RuKa        19.35     0.083",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
