"Sample    : ni_34680_8p",
"96",
"106",
"83",
"82",
"78",
"84",
"70",
"55",
"61",
"59",
"56",
"46",
"49",
"58",
"55",
"58",
"53",
"44",
"53",
"50",
"45",
"63",
"45",
"42",
"47",
"70",
"59",
"67",
"55",
"60",
"59",
"66",
"66",
"77",
"56",
"76",
"69",
"76",
"49",
"62",
"80",
"70",
"78",
"64",
"76",
"72",
"75",
"60",
"75",
"73",
"69",
"86",
"64",
"88",
"84",
"83",
"75",
"112",
"107",
"106",
"93",
"102",
"92",
"89",
"96",
"87",
"83",
"126",
"83",
"93",
"97",
"83",
"72",
"74",
"79",
"93",
"77",
"64",
"73",
"68",
"64",
"73",
"82",
"60",
"74",
"71",
"65",
"74",
"64",
"58",
"63",
"61",
"64",
"68",
"79",
"63",
"56",
"58",
"62",
"59",
"71",
"67",
"74",
"77",
"63",
"82",
"86",
"84",
"73",
"90",
"73",
"78",
"83",
"80",
"80",
"89",
"78",
"84",
"83",
"79",
"87",
"106",
"112",
"95",
"98",
"103",
"108",
"122",
"112",
"119",
"103",
"113",
"115",
"150",
"105",
"123",
"130",
"147",
"158",
"154",
"141",
"155",
"179",
"137",
"171",
"189",
"241",
"269",
"306",
"405",
"533",
"654",
"900",
"1194",
"1730",
"2161",
"3148",
"4182",
"5185",
"6920",
"8496",
"10869",
"12515",
"15366",
"17698",
"20955",
"22344",
"24961",
"26788",
"29079",
"28778",
"30519",
"29713",
"29766",
"27283",
"26442",
"23929",
"22314",
"18598",
"16918",
"14414",
"12121",
"9548",
"7880",
"6284",
"4987",
"3552",
"2698",
"2081",
"1500",
"1017",
"807",
"543",
"401",
"286",
"241",
"171",
"153",
"128",
"110",
"117",
"104",
"97",
"117",
"87",
"126",
"94",
"105",
"100",
"115",
"106",
"108",
"102",
"133",
"117",
"108",
"106",
"125",
"127",
"135",
"147",
"144",
"137",
"162",
"146",
"171",
"174",
"197",
"222",
"251",
"241",
"305",
"378",
"407",
"503",
"626",
"739",
"910",
"1091",
"1327",
"1547",
"1795",
"1983",
"2399",
"2720",
"3009",
"3136",
"3430",
"3683",
"3843",
"3655",
"3934",
"3913",
"3794",
"3465",
"3303",
"3056",
"2848",
"2447",
"2179",
"1894",
"1596",
"1267",
"1068",
"922",
"760",
"579",
"485",
"358",
"293",
"205",
"167",
"152",
"123",
"99",
"84",
"71",
"77",
"72",
"81",
"73",
"69",
"70",
"91",
"72",
"89",
"77",
"87",
"70",
"95",
"76",
"89",
"79",
"72",
"57",
"81",
"71",
"69",
"76",
"58",
"46",
"47",
"45",
"68",
"49",
"70",
"37",
"44",
"54",
"48",
"60",
"53",
"41",
"42",
"53",
"55",
"59",
"68",
"45",
"40",
"54",
"57",
"44",
"54",
"50",
"47",
"48",
"51",
"51",
"50",
"48",
"55",
"46",
"42",
"46",
"39",
"58",
"55",
"49",
"47",
"49",
"44",
"46",
"46",
"54",
"44",
"54",
"59",
"60",
"51",
"48",
"50",
"54",
"63",
"48",
"54",
"46",
"70",
"43",
"48",
"36",
"57",
"46",
"58",
"48",
"59",
"60",
"56",
"55",
"67",
"54",
"45",
"54",
"43",
"53",
"54",
"56",
"59",
"52",
"53",
"61",
"60",
"64",
"60",
"44",
"59",
"64",
"66",
"71",
"57",
"56",
"46",
"58",
"53",
"53",
"55",
"60",
"64",
"57",
"57",
"48",
"42",
"61",
"60",
"62",
"48",
"58",
"65",
"52",
"53",
"62",
"53",
"46",
"51",
"56",
"57",
"60",
"58",
"56",
"39",
"55",
"41",
"56",
"69",
"49",
"44",
"51",
"42",
"76",
"46",
"57",
"54",
"47",
"54",
"46",
"40",
"53",
"58",
"37",
"50",
"42",
"57",
"42",
"44",
"50",
"67",
"49",
"51",
"43",
"58",
"49",
"41",
"37",
"34",
"47",
"39",
"54",
"50",
"37",
"49",
"43",
"51",
"40",
"56",
"43",
"57",
"46",
"40",
"40",
"53",
"49",
"43",
"57",
"51",
"50",
"59",
"43",
"49",
"45",
"51",
"64",
"46",
"54",
"51",
"53",
"46",
"35",
"42",
"48",
"48",
"50",
"46",
"40",
"67",
"44",
"47",
"47",
"47",
"52",
"41",
"49",
"44",
"38",
"55",
"34",
"39",
"57",
"51",
"46",
"62",
"59",
"53",
"54",
"48",
"51",
"41",
"55",
"48",
"57",
"51",
"56",
"45",
"49",
"53",
"54",
"59",
"57",
"51",
"47",
"58",
"44",
"56",
"66",
"56",
"57",
"54",
"46",
"58",
"50",
"41",
"48",
"45",
"46",
"51",
"47",
"48",
"51",
"48",
"48",
"47",
"52",
"70",
"45",
"52",
"47",
"64",
"44",
"40",
"46",
"54",
"49",
"55",
"45",
"46",
"49",
"46",
"47",
"52",
"51",
"60",
"54",
"50",
"44",
"42",
"45",
"41",
"58",
"34",
"42",
"42",
"37",
"35",
"43",
"40",
"48",
"40",
"45",
"63",
"47",
"49",
"43",
"48",
"41",
"37",
"37",
"36",
"45",
"46",
"37",
"51",
"38",
"61",
"40",
"42",
"45",
"41",
"37",
"46",
"46",
"44",
"43",
"59",
"45",
"53",
"40",
"48",
"37",
"36",
"38",
"53",
"40",
"39",
"39",
"51",
"37",
"52",
"43",
"47",
"43",
"38",
"49",
"39",
"48",
"52",
"37",
"46",
"58",
"39",
"48",
"39",
"42",
"39",
"31",
"45",
"54",
"42",
"45",
"44",
"39",
"31",
"35",
"44",
"51",
"35",
"44",
"41",
"43",
"34",
"43",
"37",
"35",
"42",
"45",
"39",
"53",
"41",
"36",
"43",
"44",
"32",
"36",
"43",
"33",
"52",
"33",
"46",
"42",
"37",
"38",
"49",
"45",
"45",
"50",
"40",
"47",
"45",
"43",
"44",
"42",
"51",
"42",
"48",
"42",
"34",
"51",
"28",
"51",
"49",
"51",
"54",
"43",
"46",
"47",
"49",
"47",
"40",
"35",
"47",
"43",
"31",
"52",
"47",
"44",
"55",
"43",
"44",
"46",
"58",
"43",
"54",
"44",
"36",
"31",
"32",
"37",
"40",
"60",
"40",
"44",
"37",
"52",
"41",
"40",
"44",
"35",
"51",
"46",
"36",
"45",
"43",
"43",
"41",
"47",
"51",
"40",
"47",
"35",
"42",
"44",
"36",
"42",
"45",
"36",
"34",
"40",
"37",
"55",
"37",
"45",
"42",
"35",
"40",
"44",
"39",
"26",
"38",
"33",
"33",
"31",
"46",
"39",
"51",
"38",
"37",
"38",
"42",
"47",
"46",
"34",
"32",
"37",
"37",
"34",
"39",
"31",
"29",
"46",
"33",
"53",
"45",
"43",
"32",
"36",
"36",
"38",
"34",
"33",
"48",
"26",
"46",
"47",
"47",
"54",
"37",
"38",
"34",
"38",
"45",
"39",
"54",
"51",
"37",
"43",
"31",
"39",
"36",
"31",
"36",
"46",
"41",
"32",
"39",
"41",
"39",
"46",
"41",
"44",
"34",
"54",
"43",
"30",
"26",
"39",
"29",
"40",
"38",
"33",
"42",
"37",
"47",
"42",
"40",
"51",
"40",
"44",
"30",
"36",
"30",
"42",
"42",
"48",
"40",
"44",
"34",
"37",
"36",
"35",
"45",
"39",
"22",
"39",
"37",
"38",
"51",
"35",
"47",
"30",
"34",
"39",
"36",
"29",
"48",
"36",
"32",
"29",
"47",
"26",
"37",
"35",
"42",
"36",
"35",
"34",
"35",
"36",
"25",
"33",
"41",
"44",
"44",
"41",
"34",
"45",
"29",
"34",
"39",
"38",
"35",
"34",
"45",
"42",
"44",
"38",
"38",
"52",
"39",
"42",
"56",
"59",
"45",
"56",
"59",
"56",
"60",
"69",
"69",
"71",
"87",
"66",
"76",
"73",
"70",
"82",
"61",
"84",
"66",
"54",
"64",
"78",
"68",
"62",
"77",
"70",
"71",
"71",
"54",
"58",
"63",
"47",
"37",
"49",
"47",
"35",
"40",
"44",
"40",
"48",
"31",
"23",
"46",
"32",
"42",
"40",
"32",
"28",
"37",
"27",
"28",
"32",
"44",
"27",
"26",
"31",
"48",
"45",
"38",
"30",
"38",
"35",
"36",
"41",
"35",
"36",
"42",
"39",
"27",
"33",
"36",
"25",
"29",
"39",
"47",
"32",
"43",
"36",
"30",
"39",
"40",
"52",
"38",
"40",
"33",
"43",
"38",
"35",
"45",
"47",
"55",
"42",
"41",
"34",
"55",
"47",
"51",
"40",
"39",
"48",
"54",
"48",
"39",
"39",
"47",
"35",
"40",
"41",
"42",
"41",
"39",
"48",
"35",
"42",
"43",
"42",
"32",
"47",
"31",
"45",
"41",
"40",
"37",
"28",
"31",
"26",
"37",
"24",
"29",
"37",
"36",
"28",
"34",
"29",
"41",
"32",
"30",
"27",
"35",
"42",
"39",
"32",
"27",
"27",
"31",
"33",
"37",
"28",
"33",
"31",
"31",
"29",
"40",
"35",
"27",
"25",
"29",
"29",
"35",
"24",
"28",
"38",
"32",
"38",
"27",
"29",
"32",
"32",
"44",
"30",
"27",
"44",
"41",
"35",
"25",
"32",
"30",
"27",
"43",
"40",
"32",
"28",
"30",
"34",
"32",
"37",
"39",
"39",
"43",
"39",
"31",
"30",
"24",
"35",
"33",
"24",
"26",
"38",
"21",
"29",
"34",
"27",
"32",
"36",
"23",
"33",
"26",
"37",
"21",
"37",
"24",
"25",
"38",
"36",
"31",
"27",
"35",
"47",
"25",
"32",
"21",
"32",
"36",
"33",
"38",
"24",
"32",
"23",
"27",
"26",
"35",
"32",
"33",
"35",
"22",
"26",
"25",
"22",
"22",
"35",
"35",
"24",
"26",
"38",
"37",
"28",
"30",
"33",
"28",
"30",
"26",
"37",
"35",
"25",
"28",
"29",
"26",
"26",
"30",
"29",
"23",
"30",
"32",
"19",
"33",
"40",
"15",
"33",
"23",
"36",
"29",
"37",
"18",
"40",
"23",
"24",
"31",
"15",
"32",
"28",
"17",
"31",
"19",
"29",
"28",
"41",
"37",
"23",
"23",
"34",
"35",
"28",
"21",
"23",
"24",
"28",
"25",
"32",
"32",
"33",
"33",
"29",
"25",
"23",
"28",
"25",
"28",
"36",
"19",
"31",
"29",
"34",
"29",
"29",
"36",
"26",
"37",
"38",
"30",
"38",
"38",
"37",
"26",
"41",
"28",
"33",
"29",
"30",
"38",
"34",
"30",
"37",
"22",
"27",
"37",
"43",
"23",
"33",
"38",
"37",
"31",
"37",
"27",
"24",
"39",
"32",
"34",
"39",
"29",
"39",
"27",
"36",
"40",
"40",
"37",
"30",
"30",
"29",
"48",
"35",
"32",
"39",
"32",
"31",
"47",
"33",
"40",
"55",
"37",
"45",
"50",
"40",
"51",
"63",
"44",
"48",
"42",
"43",
"56",
"57",
"48",
"43",
"46",
"36",
"57",
"47",
"50",
"40",
"51",
"57",
"43",
"52",
"54",
"68",
"59",
"63",
"61",
"85",
"73",
"77",
"82",
"85",
"80",
"90",
"78",
"104",
"94",
"87",
"99",
"124",
"118",
"123",
"104",
"125",
"137",
"136",
"142",
"143",
"118",
"140",
"154",
"159",
"151",
"160",
"159",
"210",
"172",
"159",
"166",
"177",
"192",
"196",
"194",
"228",
"195",
"200",
"216",
"222",
"202",
"209",
"211",
"224",
"201",
"219",
"204",
"212",
"188",
"196",
"178",
"198",
"229",
"201",
"192",
"185",
"201",
"167",
"151",
"167",
"182",
"155",
"188",
"157",
"157",
"172",
"150",
"142",
"134",
"141",
"118",
"120",
"118",
"92",
"114",
"108",
"114",
"83",
"96",
"90",
"96",
"75",
"70",
"82",
"65",
"70",
"73",
"60",
"60",
"62",
"49",
"52",
"53",
"58",
"46",
"52",
"59",
"41",
"54",
"57",
"49",
"48",
"47",
"40",
"43",
"41",
"49",
"55",
"61",
"45",
"47",
"55",
"60",
"66",
"59",
"63",
"54",
"63",
"78",
"82",
"71",
"66",
"88",
"78",
"80",
"102",
"101",
"99",
"92",
"101",
"96",
"122",
"103",
"115",
"110",
"112",
"96",
"102",
"93",
"96",
"86",
"81",
"69",
"79",
"90",
"74",
"61",
"66",
"54",
"81",
"65",
"52",
"60",
"46",
"56",
"51",
"43",
"31",
"32",
"37",
"37",
"32",
"14753",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.86     0.027",
"                      P Ka         2.03     0.013",
"                      CaKa         3.70     0.187",
"                      CaKb         4.01     0.027",
"                      NiKaESC      5.76     0.028",
"                      NiKa         7.52    11.928",
"                      NiKb         8.31     1.531",
"                      NiKaSUM     14.97     0.021",
"                      RuKa        19.27     0.080",
"                      ----        19.50     0.054",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
